rgn_id,stock_id_taxonkey,year,mean_catch
1,Elagatis_bipinnulata-77_600412,2004,0.0377121428571429
1,Isurus_oxyrinchus-77_600752,2004,0.919241022222222
1,Mugil_cephalus-77_600785,2004,9.23694944444444
1,Prionace_glauca-77_600898,2004,0.064461968
1,Lepidocybium_flavobrunneum-77_601042,2004,0.740883283333333
1,Ruvettus_pretiosus-77_601044,2004,2.87193214285714
1,Lampris_guttatus-77_601072,2004,12.2233955555556
1,Megalops_atlanticus-77_601079,2004,2.7488e-6
1,Anchoa_hepsetus-77_601133,2004,0.003459375
1,Alopias_superciliosus-77_602534,2004,0.145729444444444
1,Alopias_vulpinus-77_602535,2004,2.87266388888889
1,Tetrapturus_angustirostris-77_603915,2004,0.00450486895
1,Dosidicus_gigas-77_690206,2004,6.41212603938889
1,Crassostrea_gigas-77_690283,2004,34.6829091666667
1,Marine_animals-77_100000,2005,0.986915084388889
1,Scombroids-77_100036,2005,20.8094223227778
1,"Sharks,_rays,_chimaeras-77_100038",2005,23.9846436111111
1,Marine_fishes_not_identified-77_100039,2005,93.7818268583333
1,Miscellaneous_marine_crustaceans-77_100047,2005,0.867906666666667
1,"Clams,_cockles,_arkshells-77_100056",2005,19.6187486111111
1,Miscellaneous_marine_molluscs-77_100058,2005,9.68745694444444
1,Starfish_and_other_echinoderms-77_100176,2005,0.00614694444444444
1,"Shrimps,_prawns-77_100345",2005,26.5701211111111
1,Gastropoda-77_290006,2005,3.36725705882353
1,Asteroidea-77_290010,2005,0.0254647058823529
1,Echinoidea-77_290011,2005,22.2861222222222
1,Holothuroidea-77_290012,2005,1.1127525
1,Rajiformes-77_300014,2005,12.3246427805556
1,Clupeiformes-77_300028,2005,0.251075515247312
1,Gadiformes-77_300044,2005,0.850145878972222
1,Perciformes-77_300060,2005,1.89371219444444
1,Pleuronectiformes-77_300061,2005,21.7155027777778
1,Teuthida-77_390002,2005,168.55439147575
1,Octopoda-77_390007,2005,0.119479722222222
1,Carcharhinidae-77_400011,2005,2.15752536761111
1,Sphyrnidae-77_400012,2005,2.02727272727273e-4
1,Clupeidae-77_400043,2005,0.0552521875721562
1,Ariidae-77_400145,2005,0.128990277777778
